"","TCGA-AB-2913-03","TCGA-AB-2889-03","TCGA-AB-2847-03","TCGA-AB-2890-03","TCGA-AB-2910-03","TCGA-AB-2996-03","TCGA-AB-2988-03","TCGA-AB-3001-03","TCGA-AB-2908-03","TCGA-AB-2856-03","TCGA-AB-2930-03","TCGA-AB-2950-03","TCGA-AB-3008-03","TCGA-AB-2894-03","TCGA-AB-2886-03","TCGA-AB-2896-03","TCGA-AB-2928-03","TCGA-AB-2941-03","TCGA-AB-2872-03","TCGA-AB-2836-03","TCGA-AB-2826-03","TCGA-AB-2861-03","TCGA-AB-2877-03","TCGA-AB-2943-03","TCGA-AB-2944-03","TCGA-AB-2999-03","TCGA-AB-2811-03","TCGA-AB-2942-03","TCGA-AB-2840-03","TCGA-AB-2980-03","TCGA-AB-2841-03","TCGA-AB-2819-03","TCGA-AB-3000-03","TCGA-AB-2897-03","TCGA-AB-2874-03","TCGA-AB-2813-03","TCGA-AB-2878-03","TCGA-AB-2899-03","TCGA-AB-2876-03","TCGA-AB-2984-03","TCGA-AB-2914-03","TCGA-AB-2891-03","TCGA-AB-2851-03","TCGA-AB-2888-03","TCGA-AB-2810-03","TCGA-AB-2867-03","TCGA-AB-2932-03","TCGA-AB-2820-03","TCGA-AB-2853-03","TCGA-AB-2895-03","TCGA-AB-2991-03","TCGA-AB-2952-03","TCGA-AB-2983-03","TCGA-AB-2873-03","TCGA-AB-2970-03","TCGA-AB-2940-03","TCGA-AB-2973-03","TCGA-AB-2857-03","TCGA-AB-2871-03","TCGA-AB-2981-03","TCGA-AB-2992-03","TCGA-AB-2934-03","TCGA-AB-2936-03","TCGA-AB-3007-03","TCGA-AB-2893-03","TCGA-AB-2918-03","TCGA-AB-2931-03","TCGA-AB-2916-03","TCGA-AB-2814-03","TCGA-AB-3011-03","TCGA-AB-2823-03","TCGA-AB-2869-03","TCGA-AB-2948-03","TCGA-AB-2990-03","TCGA-AB-2806-03","TCGA-AB-2927-03","TCGA-AB-2995-03","TCGA-AB-2866-03","TCGA-AB-2880-03","TCGA-AB-2917-03","TCGA-AB-2843-03","TCGA-AB-2929-03","TCGA-AB-2818-03","TCGA-AB-2977-03","TCGA-AB-2828-03","TCGA-AB-2938-03","TCGA-AB-2966-03","TCGA-AB-2975-03","TCGA-AB-2998-03","TCGA-AB-2949-03","TCGA-AB-2845-03","TCGA-AB-2987-03","TCGA-AB-3009-03","TCGA-AB-2956-03","TCGA-AB-2921-03","TCGA-AB-2939-03","TCGA-AB-2834-03","TCGA-AB-2909-03","TCGA-AB-2883-03","TCGA-AB-2959-03","TCGA-AB-2844-03","TCGA-AB-2946-03","TCGA-AB-2976-03","TCGA-AB-2839-03","TCGA-AB-2849-03","TCGA-AB-2955-03","TCGA-AB-2979-03","TCGA-AB-2870-03","TCGA-AB-2817-03","TCGA-AB-2963-03","TCGA-AB-2882-03","TCGA-AB-2900-03","TCGA-AB-2805-03","TCGA-AB-2892-03","TCGA-AB-2881-03","TCGA-AB-2808-03","TCGA-AB-2825-03","TCGA-AB-2919-03","TCGA-AB-2835-03","TCGA-AB-2935-03","TCGA-AB-2815-03","TCGA-AB-2898-03","TCGA-AB-2862-03","TCGA-AB-2830-03","TCGA-AB-2884-03","TCGA-AB-2875-03","TCGA-AB-2821-03","TCGA-AB-2920-03","TCGA-AB-2822-03","TCGA-AB-2912-03","TCGA-AB-2842-03","TCGA-AB-2911-03","TCGA-AB-2965-03","TCGA-AB-2933-03","TCGA-AB-2986-03","TCGA-AB-2925-03","TCGA-AB-2901-03","TCGA-AB-2924-03","TCGA-AB-2846-03","TCGA-AB-2915-03","TCGA-AB-2885-03","TCGA-AB-2863-03","TCGA-AB-3012-03","TCGA-AB-3002-03","TCGA-AB-2971-03","TCGA-AB-2937-03","TCGA-AB-2858-03","TCGA-AB-2812-03"
"TCGA-AB-2927-03",120.485609205316,76.1205694366433,78.5507691904236,74.5601857866136,66.7722499032669,74.7969111982378,72.6197672206854,103.996539978271,71.3002263521957,91.8526890330575,76.8615777916722,78.0273714453064,146.906680537,70.5731400815787,81.9231107712355,71.0063945131059,82.9748811508482,75.7073789669915,94.5247047039267,87.5478811851311,106.649890704267,81.2893881080702,149.650262251905,68.4224252434232,110.087104915799,79.4103673515263,83.6976553019307,70.0361498386125,83.9623491758676,79.1649686500677,69.2473169809264,88.3168301974845,126.505105509474,79.9879062000053,116.541672777346,71.2030276973809,72.3776698229121,84.7750322186996,97.4740553454346,132.596725209406,101.649554547372,121.439339088782,70.1540781402747,85.5289812314281,106.190442006941,75.110493607186,84.5329908618346,79.0271376177068,86.0387852234547,72.7166008023842,86.3649608329385,88.0659153061196,76.3818369387149,61.9267934743028,82.0178056961124,165.678191542558,83.502851644872,70.6589844768052,78.9403233058347,70.1187974551363,83.5850568884202,85.1789925490355,74.9179664726054,96.3694670806047,76.5706855734591,86.9176216021549,78.0435895824916,60.9287695565782,80.9077111999724,114.394709233938,79.8395181486921,61.6544061108869,76.086550380716,114.332409350974,115.136180068112,0,68.7560671234038,125.496714087405,99.7197222784931,72.5081604515272,73.7357064285997,77.367001446175,75.1755776364542,117.141545514299,75.9781668151578,77.0093717525851,385.370577972994,78.7624840110976,80.0096069605707,75.7385308108256,86.7191265043836,66.9861203601859,244.088116912423,73.5059934081869,97.3024349481434,92.719278872638,115.164088687772,88.2171076102546,78.0037868203838,106.760488868045,103.742402735377,68.3993700234612,88.3269776400543,126.427141729222,264.509014634096,87.0290333062731,79.3733143417653,77.1421006567182,74.5182281161917,81.9759140818981,70.7668192798566,79.8546653178922,95.9226529330876,67.4568803400551,63.3584735945595,92.4613237711511,70.5270245583353,102.443156113076,84.1492378781633,75.9482921914498,76.5475786168874,79.9010489786485,81.7541768027519,57.4493963845029,75.0459104368777,78.617346700932,110.304767566334,92.592045317561,93.5310690671692,88.2257073753142,79.5992788549345,79.8628538338032,79.3636518196282,72.2843340960351,84.295741815633,82.0843852571489,100.48652555619,82.2964567765999,71.2694329177176,57.382950897996,84.7677808291178,92.3808824577986,93.7636998689608,122.495773232333,69.3250288774415,87.0981149304565,59.2200096422645,93.0614159748194
"TCGA-AB-2995-03",116.58169239145,52.350360705775,66.1419988844508,54.4147153757705,70.5570613439069,53.5171166986365,74.9693422592474,114.090964955779,46.1755569016603,84.7589439030981,91.3133737851809,76.3448439304312,142.563592908842,75.9915085421975,75.2440987443396,71.0095176536671,77.7820200480787,45.1182540205743,82.1268051462298,74.2618429524167,113.091065875132,64.0893317612748,155.133302485067,73.5075669842221,107.317245563195,59.4033994022539,63.3307765533967,76.6977631802233,67.4471532252303,67.8282291179905,69.5241451487232,101.369214369776,120.888284160018,86.3572559255713,106.144346820243,48.3023833439789,79.1498869386785,101.199550253617,106.531625511929,121.995043441801,115.260022585302,114.309639920115,74.5943808076286,73.5158403640665,108.408052747136,76.1467266084845,72.38581483135,62.3010517339207,61.276405790587,72.7660903625761,95.4455949993536,96.2641580255849,60.6782699611796,58.5546316736153,91.0690020760895,163.475962987277,88.0562072510422,46.9014042588507,61.3911579780477,68.9810409369776,80.0625077655158,65.8047683259554,78.9243616082695,86.0557291579675,50.9948842649167,97.0476732062635,63.2547176975987,67.4335087027998,89.6454016970401,119.678895046135,86.5323975070208,67.9566272156493,57.4604628053205,102.932283223386,110.686688909851,68.7560671234038,0,117.991316385491,88.8903054415171,83.7038160930958,57.3508773970904,81.9227146296369,82.9926712768925,121.444892657679,58.0228297852121,56.0705730034732,392.068887416618,58.4627001335892,85.4607106796052,56.1086977637353,96.0895267956841,69.5338039775793,243.57773187616,52.7310459416236,89.0047386558515,86.5861096291962,107.841346687382,83.7144551259756,63.9042462053636,97.396781091762,96.0044879799121,32.2794228740936,72.8177229484192,139.265022837317,261.903011344763,98.2135159768897,90.8027821388162,55.8971021442887,56.3862261556439,65.0192826343461,78.1666446840683,61.4333807289663,83.6825210007073,71.3158523161852,65.8880299582499,85.0016368275885,69.7772904682189,107.773928087495,70.6721124443659,64.2816504637198,56.919903717579,75.4138626591041,86.3227676601925,59.0002379705077,75.6894310696789,63.7614716748346,95.5487003698179,78.2181436842002,73.9380040852191,84.6918822867731,59.028660567542,90.8445568801045,59.2360391661211,53.0606995617688,93.4782974284887,57.3768519403209,82.8246558597185,68.4728197538204,79.8285662311238,66.1912909435545,68.2764386874238,77.2373060290798,82.1570688208304,115.600654799957,68.4211373040362,90.9074251192468,65.3781615319143,104.554064625815
"TCGA-AB-2866-03",107.052807386011,121.266437984308,100.017266073481,101.203694332289,126.634409560065,115.293688424567,123.975551100314,114.666263123665,116.51484979266,103.406749250922,117.158939503579,133.403117413737,111.921742676506,123.101999080076,125.393870286645,133.813378675605,141.278270748239,121.779811353926,103.268502076358,96.8208555842228,102.881734558305,129.427949287648,119.944923191746,113.803218761103,102.203060136932,108.158399877138,127.061746297672,130.070015434378,111.566587731212,134.34200688257,120.208466577715,128.212923462403,103.036246595801,126.188064185273,93.9523810759665,114.4513064538,117.906399555852,109.293441919367,112.733417950783,99.7448978898718,123.7674995224,117.554522816479,118.832992460275,106.847114131384,106.924497419949,111.246263840704,116.355894873222,111.333035430786,141.847710092417,137.39106249399,112.506054461175,110.517253306461,107.106685486926,127.878244826358,112.415597684252,130.927295385596,106.215061179296,106.451486180873,93.3844177302446,139.156195618728,110.73891022494,125.954358863434,113.160645055246,101.153962587094,121.114167145467,109.975007434204,129.98027110716,129.355707039307,116.552280864212,108.700533069658,119.180753587054,125.96044167785,115.292225176331,92.3293930400122,127.592516094456,125.496714087405,117.991316385491,0,103.106916620116,117.533732949747,106.5271958604,111.417870665684,117.202818624497,104.589836795082,118.449017369574,105.448125626492,348.06889558278,131.391253960049,119.730577572741,110.26626302362,103.449307137207,124.897851978459,214.505378661841,115.88909192874,98.7021612503529,109.075819177584,94.521012827263,113.25793800749,127.080047411108,97.7015034882897,101.226036034666,113.367086128621,110.935917603204,130.736272340191,223.948724677405,123.520491766141,112.025942124072,113.548297140088,119.21373507604,113.604757587561,107.17350327425,116.799004361639,98.5520439200162,127.687234194371,123.645156495661,100.428569464485,134.451584723262,108.928402161725,103.148797083496,105.938668818841,115.615846160951,131.852564039976,109.717205905932,118.179853746492,118.370150729704,109.228677488506,92.2519836688533,104.764366188504,106.926672325811,112.224062923937,116.043649128949,111.518808915079,129.227717437441,114.962317678334,109.445774969603,133.928232947759,103.294461098838,110.129064558055,123.162560949057,121.766495712151,105.140079518713,100.786441641494,99.6091900034205,101.564040687214,123.383504129826,134.045357210957,115.52000511512,118.994613272545
"TCGA-AB-2880-03",91.5892843260548,85.8035943502922,76.5965333681619,74.7748991256038,100.967476223014,90.808188000618,96.3356636828883,96.8960401108537,87.5448762202801,79.4780499254353,90.0369131831261,98.1331491176922,101.140214766376,97.1189451440237,88.1701807774772,103.265315160439,114.891559366172,94.027543064948,75.9024847540415,72.0856026756152,102.442663354484,100.769291334517,133.767989081051,90.9671969327678,90.7456201387663,77.572512896252,93.8789692421898,101.544555743157,79.023684054035,107.858300430777,92.5465966398443,96.3483985709652,81.0017728210377,103.705254617706,86.0198668410358,82.3869882761228,97.1364901079947,97.8084656796478,88.838251333237,109.852930977886,96.8950719324398,97.827582001621,91.1500708448306,73.4346843121969,106.263084498129,92.044292973553,87.1163967736101,82.9194137613663,110.164623149242,107.023573207073,86.7157537264657,96.304072754537,80.4220809753288,100.112720336029,91.5447738509473,122.34739484541,93.0891039299863,77.6967539278263,73.288296885367,107.963731800573,99.6954172928764,97.3543204186757,100.140698732909,78.069578772739,91.288841146335,94.0537486221317,100.3666404232,98.5261306503271,95.5175949080409,108.392026539556,90.5954419554287,98.2045721897278,91.5322128507214,96.2505595874889,94.7147487423489,99.7197222784931,88.8903054415171,103.106916620116,0,94.0553538913128,80.3157866594373,89.5269725362697,90.8687931781268,111.652484315651,84.478652387905,79.3116454929107,357.48989865751,100.413618874026,91.4167227637985,81.7727076192696,78.3240274327873,102.173251035998,213.044741926426,87.2534784655648,68.1775026463938,81.4654752906429,82.7090796613574,81.1525681604442,97.1812013949796,88.91696343526,76.1952878274339,85.6441093871104,81.4427620558053,110.986161278372,228.276681745175,88.8703071241754,79.6575784160039,77.9220402518822,90.1716913215185,83.01207990832,86.5435991629081,87.1303115646093,88.1696277140692,96.9781971228694,92.6785155971587,65.0115321752148,103.995931465334,106.017012481175,74.2956637156215,87.1843189939634,80.4492833904111,106.055049472924,85.3685571188176,93.2843070730237,96.1074851231249,77.8708217477791,96.9199029279518,86.9003767421545,92.5984113311298,83.7479227402474,87.1305422665836,88.240930428054,97.8627480028356,85.0291130173932,88.2308250792728,100.992815537403,91.4045549745732,82.7809094146939,89.3719804547211,93.9799074940484,83.028834076989,88.997831924893,72.1955034987084,101.992577963495,98.8337642913007,105.285789018973,86.4613645090559,95.8806958644055
"TCGA-AB-2917-03",110.374679682531,88.4692823873404,79.4506915068079,79.3951101310807,75.718994481533,86.5761714178126,76.0979404378797,87.7331683750975,84.7711209328226,91.5224985871877,80.1672028494514,92.3268572991346,132.585480467462,71.698933543716,95.3597876577627,79.2914659493667,93.1230225560645,89.2212602830087,91.7765382438189,85.1180182057344,93.3420845066922,95.1369249594354,131.54266197856,65.7768850349023,101.023712847267,86.4830650892215,92.941966317478,80.4641406513062,89.4679277127564,105.15453392779,74.7490469003401,84.4724596261136,114.674109935612,84.3401438243667,109.04219106235,81.5993075787413,71.1519981491024,74.791997483715,86.5158121927739,124.411803799813,91.3521907426356,112.676220787312,71.9816586384475,84.8274046599507,96.0505159604613,74.5601719563503,92.2501769347292,83.1708057362131,104.199140804238,82.267004167764,75.8932870183528,74.7147746700059,82.9870961872211,75.2483082391513,74.8317425093321,151.77681667068,80.2165459086972,77.2147655477804,80.2553808381338,85.446571930255,83.4109734684573,96.0688202480217,78.3019787093172,94.8497177502571,90.1977739925681,88.4375396586987,94.6010303898628,69.3272766697831,79.0821626837262,103.680437425254,76.7578690060283,74.9866214313263,86.4554641815154,110.229190011626,109.56657075349,72.5081604515272,83.7038160930958,117.533732949747,94.0553538913128,0,79.3612132461765,66.1099719061663,72.7682047616905,106.44514109199,88.1528438779514,81.5669213555062,363.049571584114,95.5021685254582,78.2179481242451,80.8250054577632,76.348932429433,76.3237250667034,228.450723466281,86.289154625111,95.0171733813558,91.8257659715866,105.500531528877,92.6939251262699,95.1186506884544,101.5276590524,97.3248307886815,83.3759393944906,88.860752538927,109.386546562662,244.705841052779,83.818720352075,76.8242458805775,83.8648583084337,88.7147705864955,87.4022359709152,66.1644290171739,90.2715673846909,95.6560040153322,76.5586011932339,71.1614641045112,92.2807352076662,81.527737743766,96.6770240174238,87.0530995375914,87.1685539602027,86.4290009881764,85.5813252564392,74.4028991014092,66.7704587551557,76.3442411404839,84.1243669731723,104.537049012534,88.0247143392872,97.6144921044373,89.828845319784,88.3670459252861,71.5128692369871,95.6058424253338,78.2509565997325,77.3106806709159,97.7445543918037,99.0008948443752,89.2308507977731,72.2247333996464,72.2812262743367,84.8210195767755,95.6206445619934,91.2619230873106,113.484221035947,75.8538445260556,89.9541048092597,63.5968104843859,85.4328361424719
"TCGA-AB-2843-03",101.614688670392,65.2792722877896,57.2760025721784,51.0652724642625,80.652015628521,61.2750296352336,80.6009385570801,102.458175765329,60.6611635592099,74.7072074102419,86.466433963368,79.6027263415132,126.26125099573,79.7668732942417,74.8541600059794,84.6842710718559,95.0604102054515,65.5329656202075,75.5280907255978,65.2268610234668,105.496362128403,72.2712165017566,143.530746550369,73.3673031727805,89.9014288710133,64.6660132703657,72.5208961863672,82.8487906043323,70.0388377646824,81.701031008489,77.7183048236506,92.8311159823048,105.426896241223,88.867257103827,96.7586575017126,57.5093495984269,77.3342897054437,87.7293875241983,96.9006105440758,114.67393181914,101.922886958795,105.35437707456,77.5090609134052,67.2513024928452,104.561782611871,80.506055786949,71.3465845412775,61.8761344842512,84.4320663061355,85.2862661852638,88.0181847699567,86.9902265271973,60.5348049058863,76.9999836196412,83.0233368319749,146.504755902483,86.564819057487,49.4221984145455,56.5444636801797,86.2383090163448,86.551813477115,78.9538233541357,83.3905747084816,77.1839609615897,67.2317152186263,91.5471265226294,75.4234134887426,76.6091376149785,85.6214963463688,113.10026236155,86.6436477871965,76.2138374251762,68.3308044732132,98.0257066378801,98.4140614005656,73.7357064285997,57.3508773970904,106.5271958604,80.3157866594373,79.3612132461765,0,74.0512946589165,79.2715036684517,114.944068451305,64.0448408113409,57.2329298143205,376.594441306405,75.9524991838667,86.5120916196838,59.874475309336,87.372109279182,78.0614435764374,227.563966062012,61.5808096750636,78.3781015389196,72.8519813267854,95.7655921353909,74.9993744415912,73.228277136595,89.1804587930157,84.2307010178294,57.4826290761398,69.7843826824726,123.184986658009,245.582242107188,94.9377349468005,84.8581730900551,61.0491177417691,64.0605732898688,65.7995896951992,74.9287774731981,68.6591881285777,79.0273757449498,79.9889906030021,75.8403743192983,75.4150805322611,84.5624102744524,105.340817161245,66.3898673043665,59.6277316965818,63.6090274034357,88.5257020691548,83.4754602547635,70.6558277621215,82.8720572106725,61.8457405322157,90.5610062996216,72.3171725410143,81.2134148128747,71.6900701864931,65.0360915422804,83.1962996523314,73.4537451227991,59.0073014386905,84.1518557041162,77.468248732238,81.4014796367076,68.0921289579847,80.230667030755,70.8451943550001,62.6805052099349,78.1761140298822,73.9047825812347,103.481399543865,79.7790614280145,93.8364954258209,68.9130457417687,94.3072127020854
"TCGA-AB-2929-03",106.878011980529,87.5229357005692,73.7452590004054,72.7933377131275,77.0997024476248,80.3321110476643,75.8716458253718,87.3386377964977,80.7789726586049,85.8773212080381,81.8180206567519,97.8573312952436,126.952862785087,74.033021332733,98.8899033703715,82.7924185748791,95.5597424021939,85.5452119407608,88.0734741304708,76.7793337590684,90.7478794465887,98.8065774688468,124.512722070076,57.6551754013862,90.1953079234003,82.5504888849525,94.4482372787281,84.2300099425857,90.2699390682669,106.924824947249,73.4731594929143,90.3372067692322,109.343701011987,84.33925592491,98.6981469841237,77.3337953265131,64.6843346142684,74.2446335238476,81.3570174186097,115.426802933249,94.1389990529683,112.401337447122,69.5643259923952,84.4030734591743,91.2103470022583,71.5682213859001,90.4925477946548,76.0387768641955,106.994380127902,86.6607947050098,75.1925290955174,64.2148321596116,78.4832953321063,76.1499119073061,69.7119974518767,147.230246479146,71.6918169102553,71.1802407505774,72.5367120880058,89.9184258484424,77.2510266421529,98.2771685060809,75.0785507366424,89.2332797379392,89.0019851975124,84.4983059141173,96.877825487114,73.6934057505452,71.1185759101128,96.5795562093382,79.3680102261639,77.3944720872551,87.9496983811888,102.006752646723,111.69969656097,77.367001446175,81.9227146296369,111.417870665684,89.5269725362697,66.1099719061663,74.0512946589165,0,71.4130578237107,98.1166516719911,87.8252837709366,77.8882586908125,362.081246295759,98.5435904801028,79.4623737743456,80.3272149759364,71.2942214843914,78.340916132523,225.967822805862,86.2698059753265,90.0175061296046,87.7128864843759,99.4435268015356,90.7619663329662,96.7018171399577,96.8299962232967,92.2598037285379,78.0311800180684,85.9268098708205,111.481775887456,240.286019503372,90.5869595341412,75.6709291013163,81.915633848044,85.2913862037689,82.3270008838811,59.5034799625971,86.8622924451742,89.5991951652301,78.801653106432,73.3801943378999,87.7111728681855,85.8857913788007,92.4731427924739,82.0763879472648,79.7032908033929,84.9289932440828,87.6471560912125,71.7383334178163,66.4216070789404,74.5496088406721,83.6808498999585,92.3886561075774,76.6036951080159,90.91684197375,90.8040483872647,82.1997579368525,67.994053557404,97.1426670884601,81.0747628708775,72.2054482333813,99.4906332929912,90.0732901351936,84.9254702140518,76.3620192812632,70.7215611720009,70.2843546073412,89.491333440702,86.0153976708824,110.349760753763,74.2128535219641,90.559987264355,65.2187107464844,86.7870523513756
"TCGA-AB-2818-03",105.127818825562,81.7716396060993,83.1597221320659,80.0261839512151,72.7672559011437,84.3407831790311,64.8820324852446,90.4591828670061,84.7299771287664,83.0882512222673,74.4109368745135,85.1134552748403,132.667556636823,69.4776947260222,88.6164327010239,71.4094781406391,93.9353565752807,83.9119091967869,86.2761651244337,71.350313718742,95.8926041755131,88.9518965684804,135.724787995248,69.4866993592367,105.533028064825,80.2319268811935,80.2334046248126,73.4789695950627,84.7410545948753,97.3652870442113,68.8206557033226,81.3196081490495,115.156395760417,77.2580099295863,107.655729475812,79.8322420964057,71.8774137600057,84.2596591839757,81.5111777227239,126.648282102811,88.5028923553242,120.169620066563,59.4971842945455,83.5174351316135,98.9994991211378,75.6429439947677,76.0001356539602,84.7305001492671,94.063702927096,70.9997487509535,74.5056619788538,80.1287747891974,78.6776877617299,72.9503202539566,72.7456299854414,152.339512849339,74.927036966339,76.056440470665,74.593011659802,74.7436389618016,85.5934837960757,95.3789984047264,84.2174999544497,89.7104781933719,83.3183056334809,78.0494462411802,83.1984400930801,68.9138685891813,79.9604421615736,105.081791743291,73.2902673751534,64.5134397748599,87.44076242748,108.887643745567,105.680870283145,75.1755776364542,82.9926712768925,117.202818624497,90.8687931781268,72.7682047616905,79.2715036684517,71.4130578237107,0,108.954942658914,80.4911414571616,82.6408257421609,371.935150933338,91.911053478689,73.5700756693403,82.9709707204555,75.4514993728179,71.6154414081893,233.154710547736,81.46713340953,89.5123565807128,88.0051768573294,104.403293000921,88.2895838489511,87.8901395044192,108.729206960089,89.3327115223534,80.9163146756202,75.8394529079512,103.835007435095,253.257716250058,84.9676101313704,75.2334988999953,80.0623622858201,85.5753419570568,69.7935862607898,68.8193516078296,75.4614562602327,101.159869801359,69.4177379382473,67.2661863055051,86.1480794326471,74.1980621837289,98.3903170411879,70.6071901474166,84.8265734084178,78.5524012544294,86.2448451476935,71.0607377545858,67.2134968432468,71.112562164757,80.8037002950326,109.124102081827,90.3752242221367,97.4950213555352,92.4274195691224,76.7239701011625,63.7859462098721,83.3579720143773,83.1774932209881,63.5887935077524,87.4420768254796,98.2934708541273,70.1288933720463,68.2750662248109,68.0114226419674,87.9327796414476,96.7455370440281,85.6063575684839,120.334551123734,72.9200969929802,86.7499242146586,62.3138755802524,70.4120330322971
"TCGA-AB-2977-03",119.388989619236,126.293360220464,109.232963068112,108.082602354223,117.155320510305,118.096590614586,112.994804441394,107.28339771099,119.957193030141,114.106314765066,109.435900459316,137.69181584599,126.776680971332,114.575196605117,134.302621749744,123.679117325441,131.0633984015,124.915751873203,112.939944257068,106.611051549421,87.0976476192636,138.974474277683,100.209873570562,99.2840383312475,112.040783062616,112.758522074331,134.635937521727,122.839206673943,120.218486009211,139.599367092419,109.050710304526,124.830269300676,115.052465425292,116.776254985911,94.3136441984054,119.336204097046,105.79869295067,100.093678527275,102.838904321094,95.4552695662211,121.638910995489,127.760597752144,107.184761118117,116.747044399868,87.1030118961273,94.3731314378011,125.052702904147,116.261564373724,146.024417080921,129.34518717419,102.053714130668,94.2284729371722,113.715783633781,116.804684055541,100.468624045572,148.205924167474,85.8416418872401,113.251471879633,101.266029433055,130.53507642604,90.1521887902432,132.270858358945,92.6188086168791,111.761207450159,126.977250616696,96.8247417726129,135.240321377721,119.530950072847,102.545506089554,83.8721716109731,109.920101580751,116.45923883986,119.62935545273,91.6692470733036,142.288200159661,117.141545514299,121.444892657679,104.589836795082,111.652484315651,106.44514109199,114.944068451305,98.1166516719911,108.954942658914,0,125.388204431053,113.254814374598,347.680549850995,135.906828485502,110.014771196462,116.643727991193,90.139755268572,117.511353520434,230.423880814982,124.601111765026,109.659012392173,122.740190134408,105.395103039964,122.900389346185,136.006347539646,102.421047213668,112.985146676267,115.684423573346,118.808697099341,128.518366237159,234.770539169782,118.384315621013,102.121735661851,119.801163707479,123.213668993416,119.735460950795,92.9360163532268,120.931356329473,103.216815586901,118.32901567813,112.975131225467,112.340760441181,125.814203862605,86.0343008238287,112.235184295274,114.764868043051,122.807882788811,121.846406991637,94.9143583033978,106.071702689888,103.729975676727,118.789121809046,88.2066648672742,108.325112939263,103.837670851745,125.169182837845,120.796047779935,101.182983734648,136.042166276506,121.713309653957,99.942689274431,138.63617285897,101.568661111371,117.179340023055,114.879338728972,111.797506440252,107.216370338025,100.389550111259,108.552103109665,108.567261861862,109.600910095053,125.15057484821,105.988622983978,112.574031393531
"TCGA-AB-2828-03",110.812401969107,52.8656788285368,72.0186723926638,63.5546120196091,77.8313836056564,68.5733307608963,78.6009436523714,111.560322711245,63.1361886470833,81.475822668436,87.4970084551284,71.9764945212044,137.86863263062,82.0370306017232,68.7544733687426,77.0745572585948,90.1224879844658,62.3373781877442,79.7241552131982,72.598075279598,114.034573980591,69.9520849354273,155.317926168436,83.8628964447037,105.581050613973,62.5461547786347,64.3293824466116,75.3229145665097,66.8902784481962,75.3796117233467,73.8137014771796,93.9820401495624,116.237854651394,89.6874307345458,106.145572587782,60.7738730495909,85.5607626613087,102.383500313219,104.019642622367,125.74800752984,103.680497006917,113.959745045746,76.7630697901423,68.7522768128228,113.520227191478,86.7774285394503,69.1496459353898,70.6222731952141,70.2885893008446,76.3805934363081,91.7945919845525,100.241688784628,66.2147350773639,72.3775786544013,89.9381527832985,157.632893473713,93.3599494094069,60.9045367461672,70.7942390952248,74.3325708786872,92.486963798818,73.7799428645611,90.6420738240586,83.8214500895047,60.1811546899384,94.6736197812368,65.8083483370765,72.9726683519847,93.9383273112073,121.820540533271,84.1167220162584,73.1846146625351,69.2202680194606,106.490557459311,100.895712425356,75.9781668151578,58.0228297852121,118.449017369574,84.478652387905,88.1528438779514,64.0448408113409,87.8252837709366,80.4911414571616,125.388204431053,0,66.8592446533833,388.000231423712,67.895097581043,83.5985916242631,63.3774385693303,95.0241201831237,80.7036584939285,238.170817987732,60.023386924404,85.4189582291375,83.659433078367,104.558216392646,74.4425819707995,67.1854963252041,101.100679507904,89.0558955727344,57.4989284100785,71.9922383555709,129.036974351738,259.337240594502,94.7355618765901,89.7314765315093,56.1213890607587,63.6148534511831,65.1003181899856,84.5768555323302,63.3367186713377,89.6358678302005,70.7581313187899,68.2986259519223,80.4980472059611,74.5349269688628,110.906387575387,66.6302012304368,72.6755889799602,52.3433042469115,86.8192141651509,86.3266936693166,73.6925523268362,82.373430538944,65.256717519381,105.326192382049,85.1252476647811,85.7088911665481,80.2654441191703,64.4190614473176,87.7066427779769,64.5155950585327,62.7509223812633,90.9758235675549,63.6963160608106,89.8261480838275,66.2612742383676,73.9139955355586,72.2571760282104,76.9758369259208,85.784833569748,78.267829549385,118.193882094393,79.0951364670329,91.6570557388282,71.9490090358515,97.3326713443928
